text,is_desc,url
"LITERATURE CITED ADEYEMI, F. A. 1981. Biosystematic Studies of Some Nigerian Taxa of Anthericum Lin. and Chlorophytum Ker-Gawl (Liliaceae). Ph.D. Thesis. University of Ibadan, Nigeria.",0,https://www.biodiversitylibrary.org/page/27278531
"BorriLL, M. 1959. A biosystematic study of some Glyceria species in Britain. I: Taxonomy. Watsonia 3: 291-298.",0,https://www.biodiversitylibrary.org/page/27278531
"1961. Epidermal characteristics in the diploid subspecies of D. glomerata. J. Linn. Soc. Bot.
56: 453-458.",0,https://www.biodiversitylibrary.org/page/27278531
"CARLQUIST, S. 1959. Anatomy and systematic posiANNALS OF THE MISSOURI BOTANICAL GARDEN [VoL. 74 tion of Centaurodendron and Yunquea (Compositae). Britonnia 10: 78-93.",0,https://www.biodiversitylibrary.org/page/27278531
"CuurcH, G. L. 1949. A cytotaxonomic study of Glyceria and Puccinellia. Amer. J. Bot. 36: 155-165.",0,https://www.biodiversitylibrary.org/page/27278531
"DosBzHANSKY, T. 1951. Genetics and the Origin of Species, 3rd edition. Columbia Univ. Press, New York.",0,https://www.biodiversitylibrary.org/page/27278531
"GLEDHILL, D. 1966. Cytotaxonomic revision of the Axonopus compressus (SW) Beauv. complex. Bol.
Soc. Brot. 40: 125-147.",0,https://www.biodiversitylibrary.org/page/27278531
& S. O. OvEWwoLe. 1972. The taxonomy of Albuca in West Africa. Bol. Soc. Brot. 46: 149170.,0,https://www.biodiversitylibrary.org/page/27278531
"Hepper, F. N. 1968. Notes on West African monocotyledons. Kew Bull. 21: 493-498.",0,https://www.biodiversitylibrary.org/page/27278531
"HUTCHINSON, G. E. 1959. Homage to Santa Rosalia or why are there so many kinds of animals? Amer.
Naturalist 93: 145-159.",0,https://www.biodiversitylibrary.org/page/27278531
"Hux ey, J. 1942. Evolution: The Modern Synthesis.
Harper and Brothers, New York.",0,https://www.biodiversitylibrary.org/page/27278531
"Lewis, H. 1969. Speciation, taxonomy and evolution.
Taxon 18: 21-25.",0,https://www.biodiversitylibrary.org/page/27278531
"MATHER, K. 1943. Polygenic inheritance and natural selection. Biol. Rev. 18: 32-64.",0,https://www.biodiversitylibrary.org/page/27278531
"METCALFE, C. R. 1963. Comparative anatomy as a modern botanical discipline. Advances Bot. Res.
1: 101-148.",0,https://www.biodiversitylibrary.org/page/27278531
"Morton, J. K. 1961. West African Lillies and Orchids. Longmans, London.",0,https://www.biodiversitylibrary.org/page/27278531
"OYEWOLE, S. O. 1971. Biosystematic Studies in the Genus A/buca L. with Particular Reference to Those Species Occurring in Nigeria. Ph.D. Thesis. University of Ibadan, Nigeria.",0,https://www.biodiversitylibrary.org/page/27278531
1975. Taxonomic treatment of the Urginea altissima (L.) Baker complex in Nigeria. Bol. Soc.,0,https://www.biodiversitylibrary.org/page/27278531
Brot. 49: 163-172.,0,https://www.biodiversitylibrary.org/page/27278531
1986. Cytotaxonomic studies of the genus Urginea Stein in West Africa. IV. Population differentiation and karyotype variation in Urginea indica (Roxb.) Kunth. Ann. Missouri Bot. Garden 74: 137-143.,0,https://www.biodiversitylibrary.org/page/27278531
"Prat, H. 1932. L’epiderme des Graminees: étude anatomique et systematique. Ann. Sci. Nat. Bot.
14: 117-324.",0,https://www.biodiversitylibrary.org/page/27278531
"SORENSEN, T. 1953. A revision of the Greenland species of Puccinellia. Parl. Medd. Gronl. 136(3): 5-146.",0,https://www.biodiversitylibrary.org/page/27278531
"STEBBINS, G. L., JR. 1971. Processes of Organic Evolution. Prentice Hall, Englewood Cliffs, New Jersey.",0,https://www.biodiversitylibrary.org/page/27278531
"THISELTON-Dy Er, W. T. (editor). 1898. Pp. 424-426 in Flora of Tropical Africa, Volume 8. L. Reeve & Co., London.",0,https://www.biodiversitylibrary.org/page/27278531
,0,https://www.biodiversitylibrary.org/page/27278531
"= we = Numeéros de relevés 19 27 2 37 40 41 42 Recouvrements : V 320 23 MD WM DW Formes IV 80 70 70 60 50 60 60 Pré biologiques Il 5000 00 4 0 0 II 70 70 90 90 80 80 80 I 40 30 20 20 30 30 20 Litiére 40 30 20 40 30 30 Lnp Strychnos floribunda +1 I LGb Dioscorea smilacifolia +] I Lmp Cissus petiolata | I mp Cola heterophylla +1 I mp Newbouldia laevis +4 I Ch Geophila obvallata +1 I mp Microdesmis puberula +h I np Dracaena congoensis +4 I np Psychotria vogeliana +] I mp Sorindeia juglandifolia +) I Lmp Embellia guineensis +1 I np Erythrococca africana +1 I Espéces anthropiques mp Elaeis guineensis +i 44 II mp Theobroma cacao +4 I ANNEXE 3: LA Foret A Terminalia superba DOMINANT Relevé n° 9 : 18/11/86, 4 environ 1km de Badou sur la route Badou-Djindji, sol rouge sablo-argileux; altitude 350m, longitude 0°40 E, latitude 7°35N, pente 30%.",0,https://www.biodiversitylibrary.org/page/13954065
"Relevé n° 11 : 19/11/86, Agbo-Kopé, environ 4,5km de Badou sur la route Badou-Djindji, altitude 200m, longitude 0°35E, latitude 7°35N.",0,https://www.biodiversitylibrary.org/page/13954065
"Relevé n° 14 : 20/11/86, Badou, pk. 1 route d’Atakpamé, forét de bas-fond, altitude 400m, longitude 0°40E, latitude 7°35N.",0,https://www.biodiversitylibrary.org/page/13954065
"Relevé n° 15 : 20/11/86, Badou, pk. 2,5 route d’Atakpamé, altitude de 400m, longitude 0°40E, latitude 7°35N.",0,https://www.biodiversitylibrary.org/page/13954065
"Relevés n° 17 et 18 : 21/11/87, Tomégbé, sur le chemin de la cascade d’Akloa, vieille plantation de café et cacao, altitude 350m, long. 0°40E, lat. 7°30N.",0,https://www.biodiversitylibrary.org/page/13954065
"Relevés n° 47, 48 et 49 : 21/3/87, Tové-Agbétia, environ S5km de Kpalimé sur la route KpaliméLomé, sol rouge sablo-argileux, gravillonnaire, altitude 200m, long. 0°40E, lat. 6°SON.",0,https://www.biodiversitylibrary.org/page/13954065
"Relevé n° 50 : 21/3/87, Agou-Nyogbo, a l’Est du village, 4 la montée du pic, altitude 300m, long.
O°SO0E, lat. 6°50N.",0,https://www.biodiversitylibrary.org/page/13954065
"Relevé n° 51 : 22/3/87, Agou-Dalavé prés du Collége d’Enseignement Général, altitude 400m, long.
O°SOE, lat. 6°S0N.",0,https://www.biodiversitylibrary.org/page/13954065
"Relevé n° 61 : 29/7/87, Bogo-Ahlon, a l’entrée du village, bas-fond sol sablo-argileux noir trés humifére, altitude 350m, long. 0°35E, lat. 7°20N.",0,https://www.biodiversitylibrary.org/page/13954065
"Sin, wide, Fl. spike 16 ft. high, bearing numerous clusters of crimson Amaryllis-like fl. Queensland.",1,https://www.biodiversitylibrary.org/page/33837066
"Douglasia levigata. (#. WV. t. 6996; G. C. 1888, iii. 524-5, £.71; G.and F.
1888, 204.) Primulacew. H. alpine per. about 2 in. high, densely tufted.
L. 3-3 in, long, linear-lanceolate, entire, in small rosettes.",1,https://www.biodiversitylibrary.org/page/33837066
"16 Scapes slender, with | a rosette of bracts at the apex, from | which arise 2-5 long pedicelled primrose-like pink fl., } in.indiam. Calyx campanulate, with ovate teeth. Oregon.",1,https://www.biodiversitylibrary.org/page/33837066
"Dracena Alexandre. (4. C. 1876, v.
689.) Liliacee. S. Garden hybrid between PD. nigrescens and D, Regina.",0,https://www.biodiversitylibrary.org/page/33837066
Dracena amboynensis. (Bull Cat.,0,https://www.biodiversitylibrary.org/page/33837066
"1876, 8.) S.shr. L. oblong-lanceolate, | acuminate, deep bronzy-green, basal half distinctly margined with bright — carmine ; petioles tinted with purple.
Moluccas.",1,https://www.biodiversitylibrary.org/page/33837066
"Dracena amena. (ull Cut. 1876,8.) S. shr. of robust habit. L. oblong, acuminate, arching, rich green, bordered with cream colour, and narrowly margined with bright rose; under surface slightly tinted with purple.",1,https://www.biodiversitylibrary.org/page/33837066
"Dracena ampliata. (Aull Cat. 1877, 5.) §. var. with lanceolate 1., of rich green, striped, margined, and suffused with creamy-white, rose and crimson.",1,https://www.biodiversitylibrary.org/page/33837066
"Dracena angustifolia.
Cat, linear-lanceolate arching 1. about 15 in. long and 1 in. broad, dark green, marked and margined with crimson and rose.",1,https://www.biodiversitylibrary.org/page/33837066
"(Williams’ Dracena argenteo-striata. (Bull Cat. 1888, 8.) S. lL. narrow, linear1883, 27.) S. A form with | lanceolate, bright green, striped with | creamy-white and grey. South Sea Islands.",1,https://www.biodiversitylibrary.org/page/33837066
"Dracena aurantiaca. (G4. (. 1876, v.
689.) S. Garden hybrid between D.
concinna and D. Regina.",0,https://www.biodiversitylibrary.org/page/33837066
"Dracena Aurora. (Jil. H. 1878, t.
304.) S. A form with narrow lanceolate acuminate 1., green above, whitish green beneath ; midrib and petiole violet tinted with rose. South Sea Islands.",1,https://www.biodiversitylibrary.org/page/33837066
"Dracena Bartelii. (2. H. 1886, 178.) S.shr. A var. having the elliptic 1. of a reddish-bronze bordered with red in the adult state, and of a brilliant red flaked with brown in the young state.",1,https://www.biodiversitylibrary.org/page/33837066
- ‘Dracena cuprea.,0,https://www.biodiversitylibrary.org/page/33837066
"| 3 Dracena bellula. (2. H. 1879, 100.) G. L. crowded, narrow, 6 in. long, lin, broad, reddish-brown.",0,https://www.biodiversitylibrary.org/page/33837066
"Dracena Broomfieldii. (4. ¢. 1846, xx. 666, £115.) S. L.15 in. long, 2 in. wide, green margined and striped with white ; stem short, jointed, 1 in.
in diam. South Sea Islands.",1,https://www.biodiversitylibrary.org/page/33837066
"Dracena Chantrieri. (Lind. Cat.
1880, 15.) 8S. L. elliptic-oblong, the lower ones purplish margined with carmine ; in the upper ones the carmine is more and more extended, and passes into bright rose.",1,https://www.biodiversitylibrary.org/page/33837066
"Dracena coccinea. (Bull Cat. 1876, 8.) S.shr. of close compact growth. L.
broadly ovate - oblong, dark green, veined and marbled with reddishcrimson ; sometimes suffused with purplish-rose.",1,https://www.biodiversitylibrary.org/page/33837066
"Dracena congesta discolor. (R. 7.
1883, 103.) G. A form with denselyset l., of a dark green above, purplish beneath, Dracena Coullingii. (Gard. 1892, xli.
430.) S. A hybrid between D. mooreana and D. terminalis alba, Dracena cristula. (Bull Cat.1879, 5.) S. A dwarf species allied to D. evata.
Stems erect, made up of a succession of arrested growths, never attaining any great height. LL. pale green, with about nine almost white prominent nerves, Dracena cruenta. (Bull Cat. 1877, 5.) S. LL. oblong, acuminate, dark bronze-coloured, flaked and striped with rose and deep crimson.",1,https://www.biodiversitylibrary.org/page/33837066
"Dracena cuprea. (4. C. 1876, v. 690.) S. Garden hybrid between D. concinna and D. Regina.",0,https://www.biodiversitylibrary.org/page/33837066
"Cu. H. 1893, t.
167.) S. Probably a form of C. terminalis with coppery-brown 1. shaded with green ; leaf-stalks salmon-rose.",0,https://www.biodiversitylibrary.org/page/33837066
"Dracena decora. (Bull Cat. 1876, 8.) S. L. acuminate, dark olive green, striped and banded with crimson, the colour extending down into the edge of the petiole; some 1. occasionally bordered with cream-colour and crimson-margined; young growth almost entirely cream-colour, flushed and edged with rose.",1,https://www.biodiversitylibrary.org/page/33837066
"Se re EES TO eee gets te weed 18 EB TATE Ea ee Nee ioe ee NotEe.—Most of the cultivated “ Dracenas” are garden forms of Cordyline terminalis, Kunth.",0,https://www.biodiversitylibrary.org/page/33837066
2146 L2,0,https://www.biodiversitylibrary.org/page/33837066
"284 2. C. obliqua, Ham.; Hook. f. Fi. Brit. Ind. vi. 372.
Lantao Island, Hongkong New Territory; Lienchow River; Lofoushan. FI. blue, July.",0,https://www.biodiversitylibrary.org/page/33839500
". C.undulata, #. Br. ; Hook. f.1.¢.378. Canton. FI. blue,——.",0,https://www.biodiversitylibrary.org/page/33839500
"C. communis, Linn.; Benth. Fl. Hongk. 376. North Point, Hongkong. FI. blue, June. ; . C. benghalensis, Zinn. ; Benth. |. c. 376. Rice field borders, Hongkong without locality ; Macao. FI. blue, ——.",0,https://www.biodiversitylibrary.org/page/33839500
"6. C nudiflora, Linn.; C. salicifolia, Benth. 1. ¢. 376. On roadsides, Hongkong; Lintin Island, Canton River, near Hongkong ; Macao; Lappa Island; Sanning. FI. blue, August.",0,https://www.biodiversitylibrary.org/page/33839500
"Be oo On 3.—CYANOTIS.
Key to species.",0,https://www.biodiversitylibrary.org/page/33839500
"1. Inflorescence included in leaf sheaths 1. axillaris.
Inflorescence not included in leaf sheaths oS “ Ges oH 2. Leaves under $ inch broad... --» ° 2. barbata.
Leaves 2 inch broad... ies «+ 8. kewensis.",1,https://www.biodiversitylibrary.org/page/33839500
"1. C, axillaris, Roem. et Schult.; Benth. Fl. Hongk. 378. Hongkong without locality ; Sanning ; Pakhoi. FI. blue, August.",0,https://www.biodiversitylibrary.org/page/33839500
"2. C. barbata, D. Don; C. fasciculata, Benth. |. c. 378. Pokfulam, Hongkong ; Lantao Island, Hongkong New Territory ; White Cloud hills, Canton. Fl. blue, June—September.",0,https://www.biodiversitylibrary.org/page/33839500
"3. C. kewensis, C. B. Clarke in Hook. f. FI. Brit. Ind. vi. 388.
On boulders in a damp situation on the WongneichongTaitam Road, Hongkong ; Lofoushan. FI. rose-purple, November.",0,https://www.biodiversitylibrary.org/page/33839500
4.—FLOSCOPA.,0,https://www.biodiversitylibrary.org/page/33839500
"1, F. scandens, Lowr.; F. paniculata, Benth. 1. c. 377. Little Hongkong, Hongkong ; Lantao Island, and Taimoshan, Hongkong New Territory ; near Chaochaufu; Macao ; Lappa Island ; Lienchow River; Lofoushan. FI. blue, November.",0,https://www.biodiversitylibrary.org/page/33839500
5.—FORRESTIA.,0,https://www.biodiversitylibrary.org/page/33839500
"1. F. chinensis, V. F. Brown in Hemsl. Enum. PI. China, iii. 158.
Lienchow River. FI. August—December.",0,https://www.biodiversitylibrary.org/page/33839500
6.—POLLIA.,0,https://www.biodiversitylibrary.org/page/33839500
"1. P. sorzogonensis, Endl. ; Benth. Fl. Hongk. 377. Victoria Peak, behind the Buddhist temple, Causeway Bay, and Cape d’Aguilar, Hongkong ; Lofoushan, F. white, July.",0,https://www.biodiversitylibrary.org/page/33839500
7.—STREPTOLIRION.,0,https://www.biodiversitylibrary.org/page/33839500
"1. 8. volubile, Edgew. ; Hook. f. Fl. Brit, Ind. vi. 389. Lienchow River. FI. white, August.",0,https://www.biodiversitylibrary.org/page/33839500
"Cousinia, sp., host of an Orobanche, 94; mentioned, 18, 23; three undetermined species, 79.",0,https://www.biodiversitylibrary.org/page/2925948
"tenella, Fisch. § Mey., 78, umbrosa, Bunge, 78.",0,https://www.biodiversitylibrary.org/page/2925948
"uncinata, Regel, 78.",0,https://www.biodiversitylibrary.org/page/2925948
"Winkleriana, Aitch. & Hemsl.*, 79.",0,https://www.biodiversitylibrary.org/page/2925948
"Crambe cordifolia, Stev., 37, t. 4; mentioned, 21; roots used as camel-fodder, 19.",0,https://www.biodiversitylibrary.org/page/2925948
"CrassuLace®, Malayan, 298.",0,https://www.biodiversitylibrary.org/page/2925948
"Crategus Oxyacantha, Linn., var. , 64; mentioned, 22, Crateva Roxburghii, R. Br., var. Marvala, 275.",0,https://www.biodiversitylibrary.org/page/2925948
"Crepis Stocksiana, Aitch. § Hemsl.*, 82.",0,https://www.biodiversitylibrary.org/page/2925948
"Cressa cretica, Linn., 91, Crinum asiaticum, Linn., 268, 387.",0,https://www.biodiversitylibrary.org/page/2925948
"defixum, Herb., 269.
ensifolium, Roawb. 387.",0,https://www.biodiversitylibrary.org/page/2925948
"Crocus. Korolkowi, Regel & Maw, 115; mentioned (as C. Korolkovii), 20.",0,https://www.biodiversitylibrary.org/page/2925948
"speciosus, Bieb., 115.
Crotalaria ferruginea, R. Grah., 291.
retusa, Zinn., 291.
sessilifiora, Linn., 291.
striata, Linn., 291.
Croton argyratus, Blume, 350.
argyratus, King, 351.
caudatus, Geisel., var. malaccana, 351.
sp., 350.",0,https://www.biodiversitylibrary.org/page/2925948
"Crozophora, 8, see Chrozophora.",0,https://www.biodiversitylibrary.org/page/2925948
"Crucianella filifolia, Regel & Winkl., 74; mentioned, 26.",0,https://www.biodiversitylibrary.org/page/2925948
"glauca, Rich., 74.",0,https://www.biodiversitylibrary.org/page/2925948
"var. laxiflora, Boiss., 74.",0,https://www.biodiversitylibrary.org/page/2925948
"Crucirerm, Afghan, 32.",0,https://www.biodiversitylibrary.org/page/2925948
"‘Cryptes piliféres’ of Turbinaria, 223.",0,https://www.biodiversitylibrary.org/page/2925948
"* Cryptostomates’ of Turbinaria, 223.",0,https://www.biodiversitylibrary.org/page/2925948
"Cryptocoryne ciliata, Blume, 393.",0,https://www.biodiversitylibrary.org/page/2925948
"sp., 393.",0,https://www.biodiversitylibrary.org/page/2925948
"Ctenium molluscum, Mitt., 177.",0,https://www.biodiversitylibrary.org/page/2925948
"Cucumis Melo, Zinn., 65 ; mentioned, 9.",0,https://www.biodiversitylibrary.org/page/2925948
"trigonus, Rowb., 64; mentioned, 65, Cucursitacea, Afghan, 64; Malayan, 304, Cultivation in Malaya, 271.",0,https://www.biodiversitylibrary.org/page/2925948
INDEX.,0,https://www.biodiversitylibrary.org/page/2925948
"Cupania adenophylla, Planch., 289.
Lessertiana, Camb., 289.
pallidula, Hiern, 289.
pleuropteris, Blume, 289.",0,https://www.biodiversitylibrary.org/page/2925948
"CurutirErx, Malayan, 356 ; embryology of (Benson), 410.",0,https://www.biodiversitylibrary.org/page/2925948
"Curanga amara, Juss., 326.",0,https://www.biodiversitylibrary.org/page/2925948
"Cureuligo latifolia, Dryand., 387, Curcuma, Linn,, 270.
grandiflora, Wall., mentioned, 379.
parviflora, 379.
petiolata, Rosc., mentioned, 379.",0,https://www.biodiversitylibrary.org/page/2925948
"sylvestris, Ridl.*, 378.",0,https://www.biodiversitylibrary.org/page/2925948
"Cuscuta, sp., two undetermined, 91.",0,https://www.biodiversitylibrary.org/page/2925948
"Cushion of Clusia rosea, 263.",0,https://www.biodiversitylibrary.org/page/2925948
"Cyanotis barbata, D. Don, 389.",0,https://www.biodiversitylibrary.org/page/2925948
"Cyathea Brunonis, Wall., 402.",0,https://www.biodiversitylibrary.org/page/2925948
"Cyathodium japonicum, Lindb., 206.",0,https://www.biodiversitylibrary.org/page/2925948
"Cyathula prostrata, Blume, 337.",0,https://www.biodiversitylibrary.org/page/2925948
"CycapE®, Malayan, 358.",0,https://www.biodiversitylibrary.org/page/2925948
"Cycas Rumphii, Miq., 358.",0,https://www.biodiversitylibrary.org/page/2925948
"Cydonia vulgaris, Pers., 63.",0,https://www.biodiversitylibrary.org/page/2925948
"Oylindrothecium Drummondii, Schimp., 179.",0,https://www.biodiversitylibrary.org/page/2925948
"Cymbidium aloifolium, Sw., 368.
Finlaysonianum, Lindl., 368.
pubescens, Lindl., 368.",0,https://www.biodiversitylibrary.org/page/2925948
"Cymbospathe, §, 392.",0,https://www.biodiversitylibrary.org/page/2925948
"Cynanchum acutum, Linn., 87 ; mentioned, 141.",0,https://www.biodiversitylibrary.org/page/2925948
"sp., 87.",0,https://www.biodiversitylibrary.org/page/2925948
"Cynodon Dactylon, Pers., 124, 401; mentioned, 8, 125; AZluropus mistaken for, 5.",0,https://www.biodiversitylibrary.org/page/2925948
"Cynoglossum officinale, Linn., as a fungus-host, 234.",0,https://www.biodiversitylibrary.org/page/2925948
"Cynometra ramiflora, Linn., 296.",0,https://www.biodiversitylibrary.org/page/2925948
"Cynomorium coccineum, Linn., 107 ; mentioned, 16.",0,https://www.biodiversitylibrary.org/page/2925948
"Cyrrrace2%, Afghan, 121; Malayan, 395.",0,https://www.biodiversitylibrary.org/page/2925948
"Cyperus alopecuroides, Rotth., 396.
auricomus, Sieber, 396.
compressus, Linn., 396.
conglomeratum, Rottb., 121, distans, Linn., 396.
elegans, Linn., 396.",0,https://www.biodiversitylibrary.org/page/2925948
"Eragrostis, Vahl, 396.
ferax, A. Rich., 396.
glaber, Linn., 121.
Griffithii, Steud., 396.
Haspan, Linn., 396.
Tria, Zinn., 396.",0,https://www.biodiversitylibrary.org/page/2925948
"Wall., mentioned, SECOND SERIES.—BOTANY, VOL. III.",0,https://www.biodiversitylibrary.org/page/2925948
433.,0,https://www.biodiversitylibrary.org/page/2925948
"Cyperus levigatus, var. albidus, Boeck., 121.
longus, Linn., forma microstachya, 12].
malaccensis, Lam., 396.
pilosus, Vahl, 396.
polystachyus, Jotth., 395.
procerus, Jtotth., 396, pulcherrimus, Willd., 396, pungens, Boeck., 121; mentioned, 4.
rotundus, Linn., 121, 396.
stoloniferus, Retz., 396, turgidulus, 0. B. Clarke, 396.
Zollingeri, Steud., 396.
Cyrtandra oblongifolia, C. B. Clarke, mentioned, 331. .
pilosa, Blume, 331.
suffruticosa, idl.*, 330.
CyrrtanprE#, Malayan, 327.
Cyrtoceras reflexum, Benn. (misprinted Crytoceras), 321.
Cyrtophyllum fragrans, Blume, 268, 323.
Cyrtosperma lasioides, Griff., 395.
Cyrtostachys Lakka, Becc. (misprinted lacea), 391.
Cystophora, Rab., mentioned, 221.
Cystophyllum, mentioned, J. Ag.,221.
Cystorchis javanica, Blume, 376.
variegata, Blume, 376.
Cystoseira, Ag., mentioned, 220, 223, 224 Lepidium, Ag., mentioned, 221.",0,https://www.biodiversitylibrary.org/page/2925948
"Dabba, vessels of vegetable origin so called, 117.
Dacrydium mistaken for Casuarina, 356. ‘ elatum, Wall., not a native of Singapore, 357.
Dalbergia ferruginea, Benth., 294.
foliacea, Wall., 294.
Dalechampia, mentioned, 251.
Daluna, 64.
Dasycladew, mentioned, 207.
Dasymitrium gymnostomum, Lindb., 163.",0,https://www.biodiversitylibrary.org/page/2925948
"incurvum, Lindb., 163.
rupestre, Lindb., 163.
Date-palms in Afghanistan, 12.
Datura, 92.
Datura alba, Nees, at Khusan, 16.
Stramonium, Linn., 92.
Daucus Carota, Linn., 71.",0,https://www.biodiversitylibrary.org/page/2925948
3P,0,https://www.biodiversitylibrary.org/page/2925948
"wm (JJ ae 1. Savane a Loudetia kagerensis de la créte, vers 1650 m (site LPR) : Loudetia kagerensis : 5.5.",0,https://www.biodiversitylibrary.org/page/13738692
Hyparrhenia subplumosa : 3.2.,0,https://www.biodiversitylibrary.org/page/13738692
"Cyanotis longifolia var. albolanescens : 1.1.
Phyllanthus alpestris : 1.1.",0,https://www.biodiversitylibrary.org/page/13738692
Eriosema sp. : 1.1.,0,https://www.biodiversitylibrary.org/page/13738692
"2. Prairie envahie par le Melinis (site MPR), a sol meuble épais de 15cm: Melinis minutiflora : 5.5.
Loudetia kagerensis : 2.2.
Hyparrhenia subplumosa : 1.1.
Cyanotis lanata: +.+.
Eriosema parvifolium : +.+.
Polygala sp.: +.+.
Nephrolepis cf. cordifolia: +.+.
Dissotis capitata: +.+.
Andropogon schirensis : +.+.
Labiatae indéterminée : +.+.",*,https://www.biodiversitylibrary.org/page/13738692
"Ce relevé illustre l’intense pouvoir colonisateur du Melinis vis-a-vis de la prairie a Loudetia. De loin, les zones envahies par le Melinis se reconnaissent a leur couleur plus foncee.",*,https://www.biodiversitylibrary.org/page/13738692
"LE CONTACT ENTRE LA PRAIRIE DES CRETES ET LES FORETS-GALERIES D’ALTITUDE Couramment les foréts d’altitude se terminent, vers le haut, au niveau d’une falaise ou d’une brusque dénivellation, correspondant au sommet du creusement de la vallée actuelle dans le fond de la vallée ancienne.",*,https://www.biodiversitylibrary.org/page/13738692
"La limite est donc trés nette, les arbres de la lisiére s’arrétant au pied dune sorte de falaise. De la créte on ne voit en général que leur partie superieure.",*,https://www.biodiversitylibrary.org/page/13738692
"Il existe cependant, dans cette zone de contact entre la forét et la prairie, une végétation trés particuliére bordant cette limite. Il s’agit d’une formation herbacée, parfois aussi buissonnante. Elle comporte a la fois quelques espéces des régions supérieures de la chaine, et des plantes, souvent banales, des formations secondaires des régions basses. Nous avions (1952) qualifié cette végétation basse de « formations de lisiére ».",*,https://www.biodiversitylibrary.org/page/13738692
"D’aprés un relevé fait au cours de la mission de 1983, la composition d’une de ces formations de lisiére, vers 1500 m, était, dans ses grandes lignes, la suivante : Setaria chevalieri, Dissotis capitata, D. jacquesii (peu abondant), D. grandiflora (souvent envahissant), Rubus sp., Phyllanthus sp., Droogmansia scaettaiana, Sabicea globifera, Hyparrhenia subplumosa, Hypoplytrum cacuminum, Labiée indét., Aspilia latifolia, Mikania sp., Lycopodium cernuum (rare), etc. Dans cette végétation se trouvaient, disséminés, quelques petits arbres et arbustes : Ti rema guineensis, Nuxia congesta (isolé, haut de 6m, mais aussi représente par quelques semis), Harungana madagascariensis (de petite taille), etc.",*,https://www.biodiversitylibrary.org/page/13738692
"Cette zone de lisiére était, en 1983, bien plus large qu’en 1942. Elle était aussi considérablement plus haute et plus dense que les « zones de lisiére » observees il y a une quarantaine d’années!. Les quelques jeunes arbres et arbustes qui y étaient diss¢mineés 1. La densité et la hauteur de cette végétation des lisiéres, en 1983, nous parait un effet de la suppression des feux depuis la mise en réserve des monts Nimba.",*,https://www.biodiversitylibrary.org/page/13738692
"Bes, i a at a i hei ta = Se Se eee 2 a oReee ee BS at oe ee Fic. 3. — Transects présentant la structure de la végétation herbacée des crétes du Nimba (1600 m, février 1981). 1, zone briilée depuis 21 jours; 2, zone non brilée. A, Afrotrilepis pilosa; C, Cyanotis lanata; Di, Dissotis capitata; Dr, Droogmansia scaettaiana; H, Hyparrhenia subplumosa; L, Loudetia kagerensis; N, Nephrolepis undulata; P, Panicum ecklonii; R, Rhytachne glabra; V, Vernonia nimbaensis.",*,https://www.biodiversitylibrary.org/page/13738708
feux et non pas en fin de cycle donnent 4 cette formation un aspect tout différent de celui des Savanes de plaine.,*,https://www.biodiversitylibrary.org/page/13738708
"Comme il apparait sur le schéma, une certaine accumulation de litiére se fait au cours de année mais tout est détruit par le passage du feu; ce fonctionnement est typique des savanes.
Ce sont les curieux touradons qu’édifie la Cypéracée Afrotrilepis pilosa, se retrouvant d’ailleurs sur les cuirasses de piedmont, qui permettent l’accumulation de matiére organique la plus efficace puisqu’ils résistent parfaitement au feu.",*,https://www.biodiversitylibrary.org/page/13738708
"En dehors de la présence de ces touradons, la structure horizontale de la végétation des crétes est tout a fait comparable a celle des formations savanicoles de plaine comme en temoigne le plan établi sur 4m? dans la zone bralée (Fig. 4).",*,https://www.biodiversitylibrary.org/page/13738708
3. QUELQUES VALEURS DE PHYTOMASSE MAXIMALE COMPAREES A CELLE D’AUTRES FORMATIONS HERBACEES D’AFRIQUE DE L’QUEST.,*,https://www.biodiversitylibrary.org/page/13738708
"_ Si les évaluations de phytomasse aérienne fournies dans ce paragraphe pour les 4 sites ctudiés sont précises, celles des masses de racines, ne reposant que sur quelques mesures, représentent seulement des ordres de grandeur. Toutes les valeurs données représentent un Poids de matiére séche.",*,https://www.biodiversitylibrary.org/page/13738708
"80 XIV. COMMELINACE, [ Aneilema Punco ANDONGO.—Shoot rooting, ascending. Flowers yellow.
Rocks of the presidium. In fl. Feb. 1857. No. 6649.",*,https://www.biodiversitylibrary.org/page/19245924
I have followed Mr. C. B. Clarke’s suggestion in regard to these plants ; I have not seen the type of A. Ehrenbergii.,0,https://www.biodiversitylibrary.org/page/19245924
5. BUFORRESTIA C. B. Clarke; Benth. & Hook. f. Gen.,0,https://www.biodiversitylibrary.org/page/19245924
Pl. iii. p. 850.,0,https://www.biodiversitylibrary.org/page/19245924
"1. B. imperforata C. B. Clarke in DC. Mon. Phan. ii. p. 254, t. 7 (1881); Durand & Schinz, Consp. Fl. Afr. v. p. 433.",0,https://www.biodiversitylibrary.org/page/19245924
"CAzENGO.—Rhizome very far creeping, stoloniferous. Flowers whitish to very pale violet. Coffee region of Mount Muxaulo by streams, seen only in one place. With a few flowers and ripe fruit middle of June 1855. No. 6607. A herb 1 ft. high, with purple-green stem and leaves, and white flowers ; growing in water. By cataracts on streams near Palmira. Dec. 1854. Coun. Carp. 1041.",1,https://www.biodiversitylibrary.org/page/19245924
